Name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Emo
08a07Wc.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2671347,0.011402327,6.200549,6.27508,6.331065,0.13051605,4.7765436,2.2550201,4.5442824,2.738672,3.656146,0.07493102,-8.612875,-0.14230874,1.8023659,0.81822413,0.31212246,6.7534857,3.2967165,0.7692884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0826216,17.121351,-0.05549354,-0.0060669314,3.6685119,13.636363,0.0,0.0,0.0,2.1399999,0.0,-2.9360247,NEG
08b10Fd.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2889977,0.010341793,6.237439,6.293098,6.346022,0.10858297,4.6892376,1.870151,4.381147,2.1785214,3.6960294,0.07351042,-8.372402,-0.13730395,1.6918876,0.9363006,0.13224062,17.388214,2.6315663,1.0693532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.922361,17.08113,-0.05559309,-0.0077696317,3.7026205,14.285714,0.0,0.0,0.0,2.3899999,0.0,-3.021572,IDL
09a02Eb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.274545,0.012334173,6.2065225,6.2754683,6.3393064,0.13278389,5.4665365,2.0850105,4.335805,1.694219,3.6543298,0.08218679,-8.27611,-0.17792611,1.867265,0.9074564,1.0953313,1.9030303,3.0809004,0.9309274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9856944,16.900644,-0.057535943,-0.008086925,3.6639495,14.569536,0.0,0.0,0.0,1.4499999,0.0,-2.99747,NEG
10a07Aa.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.255487,0.020036433,6.21692,6.2759285,6.3218656,0.10494566,4.407413,1.8135443,4.5027647,3.8481977,3.6982348,0.096381076,-7.993081,-0.22647204,2.3297899,0.7999346,0.8716348,2.5422294,3.4353583,0.8240196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0908446,17.115837,-0.05724771,-0.007426743,3.6874473,7.594937,0.0,0.0,0.0,1.52,0.0,-2.9479475,NEG
10a05Ld.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2733417,0.011092858,6.2218504,6.2718835,6.325989,0.104138374,4.903648,2.5314152,3.595124,1.442144,3.6170647,0.06405543,-8.674638,-0.1245302,1.9787992,0.78310597,0.44440407,5.20068,2.6251793,1.0024526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.948951,16.971651,-0.05501579,-0.007244291,3.6312096,12.804878,0.0,0.0,0.0,3.22,0.0,-3.019313,IDL
08a07Na.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.276947,0.010182975,6.2262516,6.276854,6.328976,0.10272455,4.427694,1.8771563,4.0102873,1.8475512,3.6277602,0.07176342,-8.612835,-0.12544778,1.6770309,0.9131067,0.29829693,7.672156,3.213989,0.8132661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.957112,17.109379,-0.056241915,-0.008159478,3.6452432,13.52657,0.0,0.0,0.0,2.01,0.0,-3.0159397,IDL
09a07Na.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2718053,0.012453312,6.20708,6.278139,6.3337708,0.12669086,4.6614738,1.9341508,5.900149,2.94656,3.6110554,0.07666818,-8.621899,-0.13095805,1.7255517,1.0631493,0.5443464,3.268317,3.3821971,0.8270111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.94567,16.974339,-0.057151206,-0.0061459397,3.6346133,14.835165,0.0,0.0,0.0,1.76,0.0,-3.013317,IDL
08a05Wa.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2688856,0.014692561,6.2101097,6.2763214,6.339289,0.12917948,5.3392606,3.1592515,4.132566,1.8879284,3.693506,0.07169086,-8.336724,-0.23975088,1.7562749,1.1060079,0.4969918,4.137764,3.214802,0.8640676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.035218,16.994402,-0.05649941,-0.007507053,3.6936758,8.934709,0.0,0.0,0.0,2.85,0.0,-2.9904907,NEG
10a02Fa.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2039456,0.035839003,6.194178,6.2596397,6.3177915,0.12361336,8.542775,7.173478,4.097527,4.28658,3.7612016,0.11324624,-7.2472997,-0.5877278,2.291232,1.0562956,0.35867652,6.255079,2.1295195,1.5149491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.186597,17.306002,-0.05573368,-0.009017362,3.7749512,6.6225166,0.0,0.0,0.0,1.4499999,0.0,-3.0783377,IDL
03a05Wb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2700195,0.011242653,6.198411,6.2735505,6.3258095,0.12739849,5.0699773,3.2167392,4.62998,1.6575718,3.6651757,0.061916515,-8.762385,-0.14334318,1.5370473,1.104531,0.09451797,22.401514,3.0825267,0.8862672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9068418,16.93359,-0.0552097,-0.0064256648,3.6787121,14.576271,0.0,0.0,0.0,2.8899999,0.0,-3.0381894,NEG
11b02Td.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.085022,0.06944612,6.071131,6.240259,6.3019657,0.23083448,14.855195,12.058765,4.525701,7.9896097,4.012995,0.18316565,-6.5747766,-0.58197975,3.0535502,1.1426066,1.5820775,2.285302,3.7752938,0.8484259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.951715,17.946705,-0.058954958,-0.007508886,3.99779,3.064067,0.0,0.0,0.0,3.53,0.0,-2.8068635,NEG
08b09Fd.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1496363,0.063776776,6.1774387,6.26502,6.32869,0.15125132,12.135518,10.884582,15.053088,15.290371,3.847324,0.13551308,-6.740028,-0.6457476,2.4493833,1.3860973,0.87058324,3.5618713,3.412641,1.05518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6654058,17.79906,-0.057718497,-0.008594912,3.8372293,1.8181819,0.0,0.0,0.0,2.69,0.0,-2.8707516,IDL
03a07Nc.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.261545,0.010115916,6.205975,6.264067,6.3160553,0.11008024,4.209363,2.539123,5.062026,2.408818,3.586041,0.07682232,-8.600546,-0.1253795,1.7630091,0.9320606,0.19702645,10.437067,3.276563,0.8871947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4974384,17.785135,-0.05650437,-0.0070515736,3.6057284,15.254237,0.0,0.0,0.0,1.7099999,0.0,-2.7284536,IDL
11a07Ta.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2776265,0.010384977,6.2255297,6.273578,6.3338337,0.108304024,4.8615923,2.4047372,4.7846317,2.0359077,3.6438112,0.06977528,-8.433795,-0.14763531,1.759563,1.0216025,0.29925188,6.8719068,3.2856753,0.7428077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.885427,16.868938,-0.056238085,-0.0063761026,3.660355,15.813954,0.0,0.0,0.0,2.09,0.0,-3.0516431,NEG
10a07Ta.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2978454,0.01067738,6.2480173,6.3025665,6.3581696,0.110152245,5.5582294,3.5187669,3.9836507,1.9754015,3.6911821,0.06868428,-8.542907,-0.12545514,1.2772127,1.2116649,-0.01309388,-165.36798,2.7699146,0.935656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8367634,16.9832,-0.054966874,-0.0074568256,3.708997,15.463918,0.0,0.0,0.0,1.88,0.0,-3.0378265,NEG
09b01Ea.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2595377,0.015293284,6.196832,6.2713337,6.334716,0.13788366,5.4151006,2.7888615,4.084714,2.5081317,3.7260811,0.08359857,-7.9098854,-0.31142312,1.8218027,1.1591436,0.44606653,5.4133186,3.4476118,0.8727147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1368604,17.202051,-0.05634951,-0.0073395437,3.7265356,11.559139,0.0,0.0,0.0,3.6599998,0.0,-2.964091,NEG
09a05Nb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2699184,0.01109465,6.212546,6.2719393,6.3331127,0.120566845,4.851842,2.185254,3.6549847,1.9155713,3.6574643,0.06349952,-8.553726,-0.15091252,1.774932,0.93666154,0.23432112,9.414876,3.1790195,0.8826068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9848833,17.077044,-0.056287184,-0.0064970558,3.6643908,12.745098,0.0,0.0,0.0,3.0,0.0,-3.0042725,IDL
09a07Wb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2791605,0.012772711,6.214857,6.281712,6.349221,0.13436413,4.9784303,2.1725945,4.2804766,1.9550569,3.6263163,0.077327855,-8.710692,-0.10856745,1.7581269,0.9484062,0.71916103,2.8797657,3.430745,0.8291199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8373356,16.952324,-0.05509252,-0.0062645953,3.6399055,12.690356,0.0,0.0,0.0,1.91,0.0,-3.0494819,NEG
08a05Nb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.272732,0.011958304,6.2139196,6.2700787,6.3349147,0.120995045,4.3894467,2.2891178,5.255176,2.8768487,3.6701124,0.06276041,-8.696075,-0.13131084,1.5671873,1.0002719,-0.039827343,-51.60422,3.01725,0.8561931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.945446,17.036068,-0.055379245,-0.007343434,3.6775568,14.506173,0.0,0.0,0.0,3.1799998,0.0,-3.0195956,IDL
10b01Aa.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2726164,0.010761426,6.2269096,6.273072,6.326292,0.0993824,4.657221,2.0793543,5.1323404,2.741248,3.6617107,0.07287429,-8.704047,-0.1359186,1.5713223,1.16818,-0.11591383,-16.685566,3.0820134,0.824973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9029517,17.049839,-0.05613398,-0.0068486105,3.6800213,14.009663,0.0,0.0,0.0,2.01,0.0,-3.0388472,NEG
08b10La.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2808414,0.012328277,6.2196164,6.282526,6.3435655,0.12394905,5.049332,1.9624432,4.3642917,2.1652377,3.6573687,0.0720329,-8.348904,-0.14163874,1.7918577,0.93928003,0.5026179,4.680401,2.9648082,0.9870739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.844412,17.06868,-0.055029184,-0.007157526,3.6733167,12.589929,0.0,0.0,0.0,2.72,0.0,-3.076049,IDL
10b03Tb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2838235,0.010384425,6.2300196,6.2874575,6.3399353,0.10991573,4.3804502,1.919291,4.563726,2.1384084,3.6757169,0.0639148,-8.510753,-0.13888064,1.7670425,0.9200346,0.56034875,3.6570106,2.9340866,0.9239621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.926232,17.065056,-0.055785,-0.0068421257,3.6862602,15.240642,0.0,0.0,0.0,3.6799998,0.0,-3.0149727,NEG
11a02Ld.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2607293,0.014989161,6.2200055,6.2704406,6.321101,0.10109568,5.3807397,2.628786,3.8170524,2.0946395,3.6921906,0.08593639,-8.481358,-0.19521235,1.9084259,0.9604365,0.8023413,3.0582943,3.151171,0.839793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.012859,17.065502,-0.055083618,-0.0062211915,3.7152562,8.805032,0.0,0.0,0.0,1.53,0.0,-2.9728084,IDL
08b01Na.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2530885,0.013104532,6.184877,6.261348,6.31631,0.13143301,5.0204563,2.4830852,5.615477,2.5690067,3.6592126,0.07105817,-8.769309,-0.13767469,2.2070239,0.77009183,0.6146741,3.3096447,3.0990381,0.9629874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.00045,17.031368,-0.055108026,-0.0065543996,3.6745,14.957266,0.0,0.0,0.0,2.28,0.0,-3.0060928,IDL
09b01Na.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286593,0.012189726,6.221304,6.293091,6.349635,0.12833118,3.9439056,1.7109079,4.6451793,2.0410082,3.7134347,0.070223816,-8.368141,-0.1444557,1.8541573,0.9128577,0.90173507,2.7640688,3.2777724,0.93011683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0235834,17.137102,-0.057204675,-0.0066670165,3.7284706,13.877551,0.0,0.0,0.0,2.3899999,0.0,-2.9425373,IDL
03b01Nb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2785015,0.0102321785,6.2269516,6.280855,6.3339295,0.10697794,4.215382,1.5906291,3.323097,1.8632478,3.6193576,0.071338415,-8.603151,-0.12269357,1.685504,0.8934195,0.445295,5.2428174,3.3097239,0.83273745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.869233,16.952478,-0.055897016,-0.006761397,3.6341705,13.5021105,0.0,0.0,0.0,2.31,0.0,-3.0461466,IDL
12a01Wc.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2597966,0.012110355,6.192135,6.259059,6.32255,0.13041496,4.9905944,2.0142765,4.94026,2.3567986,3.7112362,0.07199089,-8.381399,-0.1408451,1.8452905,0.9528989,0.16724224,12.633612,3.3744824,0.84169126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.948894,17.147144,-0.056480926,-0.006548589,3.7296093,15.384616,0.0,0.0,0.0,2.28,0.0,-3.0434544,NEG
03a02Wb.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3835297,0.3097904,4.369505,6.215758,6.3122315,1.9427266,62.72094,32.74398,33.272472,29.736843,3.425957,0.2856196,-4.730429,-1.372567,3.172831,1.275831,1.7884558,2.4986348,4.321817,0.96532005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.030246,22.751415,-0.06365021,-0.007532306,3.5077434,2.843602,0.0,0.0,0.0,2.05,0.0,-1.9671587,NEG
12b02Wa.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2732534,0.011615002,6.2154417,6.2827454,6.3275585,0.11211681,4.5510316,2.2459402,4.0889597,2.2909827,3.652654,0.06791983,-8.638383,-0.14605941,1.6147178,1.0294586,0.3837961,5.613565,3.3164003,0.96739084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9443364,17.108019,-0.056992225,-0.0066454248,3.657577,13.718411,0.0,0.0,0.0,2.71,0.0,-3.0055296,NEG
